DISTRITO	ESTADO	LONGITUDE	LATITUDE
JAGUARAÇU	MINAS GERAIS	-42.7529990591999	-19.6470726974423
LAGOA DE PAU	MINAS GERAIS	-42.7097854385065	-19.5617290011314
JAÍBA	MINAS GERAIS	-43.6703288759639	-15.3429340536125
SERRARIA	MINAS GERAIS	-43.9248555007226	-15.3199131168963
NÚCLEO HABITACIONAL 2 (NS-2)	MINAS GERAIS	-43.9469586229284	-15.1546371684624
FRENTE TRÊS	MINAS GERAIS	-44.0146436962349	-15.1272853993097
NÚCLEO MOCAMBINHO	MINAS GERAIS	-44.01208676706	-15.088249087432
NÚCLEO HABITACIONAL 2 - ÁREA F	MINAS GERAIS	-43.9246317220432	-15.1507261422446
NÚCLEO HABITACIONAL 1 - ÁREA F	MINAS GERAIS	-43.9484499211288	-15.1209196603535
JAMPRUCA	MINAS GERAIS	-41.8101692473884	-18.4615985742441
SÃO SEBASTIÃO DO BARROSO	MINAS GERAIS	-41.6472126371123	-18.5879562277181
JANAÚBA	MINAS GERAIS	-43.3076829437623	-15.7990284583669
LOTEAMENTO BICO DA PEDRA	MINAS GERAIS	-43.225145228796	-15.8728980902007
BARREIRO DA RAIZ	MINAS GERAIS	-43.2730076603664	-16.0485290536489
QUEM-QUEM	MINAS GERAIS	-43.5343348367778	-16.0004913253484
VILA NOVA DOS POÇÕES	MINAS GERAIS	-43.3063818818011	-15.6446721649812
JANUÁRIA	MINAS GERAIS	-44.3598053349032	-15.4878728139879
BARREIROS	MINAS GERAIS	-44.4255197980512	-15.4696784864256
BREJO DO AMPARO	MINAS GERAIS	-44.4011101145679	-15.4452173557976
LEVINÓPOLIS	MINAS GERAIS	-44.277596108957	-15.2673684844063
PANDEIROS	MINAS GERAIS	-44.7619541604055	-15.4978025111906
RIACHO DA CRUZ	MINAS GERAIS	-44.2412662218679	-15.340388271779
FABIÃO	MINAS GERAIS	-44.2052082218877	-15.1792736677063
JATOBÁ NOVO	MINAS GERAIS	-44.1812316338658	-15.3051554090514
SÃO JOAQUIM	MINAS GERAIS	-45.156722342115	-15.4920922495588
TEJUCO	MINAS GERAIS	-44.5648502193092	-15.5651048112786
RIACHINHO	MINAS GERAIS	-44.5130900297615	-15.5384497030498
CAMPOS	MINAS GERAIS	-44.7081781582747	-15.5789825284438
VÁRZEA BONITA	MINAS GERAIS	-45.1671890168548	-15.2433539712745
JAPARAÍBA	MINAS GERAIS	-45.5041178058938	-20.1416175950709
CAPOEIRÃO	MINAS GERAIS	-45.5594254170032	-20.1255770068588
JAPONVAR	MINAS GERAIS	-44.2761272371548	-16.0009569335553
NOVA MINDA	MINAS GERAIS	-44.3803183166598	-15.9711960665479
MELÂNCIAS	MINAS GERAIS	-44.3647056210558	-15.8925298154297
JECEABA	MINAS GERAIS	-43.9852319173302	-20.5330334382926
BITURI	MINAS GERAIS	-44.085268776917	-20.5396511124525
CAETANO LOPES	MINAS GERAIS	-43.9396683652053	-20.5372101285703
JENIPAPO DE MINAS	MINAS GERAIS	-42.2560474559329	-17.0804230780923
JEQUERI	MINAS GERAIS	-42.6822636838868	-20.4463030375066
GROTA	MINAS GERAIS	-42.5573512654389	-20.4116376115435
PISCAMBA	MINAS GERAIS	-42.7161874226806	-20.4297869136181
POUSO ALEGRE DA MATA	MINAS GERAIS	-42.5817352375728	-20.5717525469148
SÃO VICENTE DO GRAMA	MINAS GERAIS	-42.5256095149704	-20.5097291575634
JEQUITAÍ	MINAS GERAIS	-44.4416872765915	-17.2163725570715
BARROCÃO	MINAS GERAIS	-44.3116878881182	-17.18611552346
JEQUITIBÁ	MINAS GERAIS	-44.0280763937239	-19.2376735101776
CHACREAMENTO SÃO JUDAS TADEU	MINAS GERAIS	-44.0306059538672	-19.2140218209576
SANTO ANTÔNIO / EX-LAGOA DOS VEADOS	MINAS GERAIS	-44.0067602819767	-19.258056965518
VARGEM BONITA	MINAS GERAIS	-44.1206378819916	-19.2378197141397
ONÇA	MINAS GERAIS	-43.9793803992185	-19.1549567511349
VERA CRUZ	MINAS GERAIS	-44.0484576517288	-19.1517782744223
BEBEDOURO	MINAS GERAIS	-44.0007258752372	-19.1188611792885
DOUTOR CAMPOLINA	MINAS GERAIS	-44.0018728434631	-19.3088420054862
JEQUITINHONHA	MINAS GERAIS	-41.0071154423797	-16.4417689423789
ESTIVA	MINAS GERAIS	-41.2078868988246	-16.1690783057079
GUARANILÂNDIA	MINAS GERAIS	-40.8064028303031	-16.2981948624328
SÃO PEDRO DO JEQUITINHONHA	MINAS GERAIS	-41.3380467659199	-16.5071181300707
CAJU	MINAS GERAIS	-41.3155701842555	-16.3622301558726
JESUÂNIA	MINAS GERAIS	-45.2908769703791	-21.9984256960602
JOAÍMA	MINAS GERAIS	-41.0230530136668	-16.6547296379851
GIRU	MINAS GERAIS	-41.0654043332612	-16.8658032338359
JOANÉSIA	MINAS GERAIS	-42.6747016823061	-19.1686956741327
PONTE DE SANTO ANTÔNIO	MINAS GERAIS	-42.7497772534129	-19.1540251607238
JOÃO MONLEVADE	MINAS GERAIS	-43.1745712712595	-19.8056386938267
JOÃO PINHEIRO	MINAS GERAIS	-46.1754635512704	-17.7418529395634
OLARIA	MINAS GERAIS	-46.3130610734517	-17.6953752104947
PARQUE DAS ANDORINHAS	MINAS GERAIS	-46.2881624884003	-17.7097857963001
SÃO SEBASTIÃO	MINAS GERAIS	-45.889273407392	-17.8823073193245
CAATINGA	MINAS GERAIS	-45.8867479879511	-17.1488410453273
CANABRAVA	MINAS GERAIS	-45.8351758666037	-17.396197707395
LUIZLÂNDIA DO OESTE	MINAS GERAIS	-45.6069280309762	-17.9850193727126
OLHOS D'ÁGUA DO OESTE	MINAS GERAIS	-45.8904691816644	-17.596272249492
SANTA LUZIA DA SERRA	MINAS GERAIS	-46.0370631594691	-17.6124356941134
VEREDAS	MINAS GERAIS	-45.7588301636161	-18.1420530858735
JOAQUIM FELÍCIO	MINAS GERAIS	-44.1736047177658	-17.7552943065804
JORDÂNIA	MINAS GERAIS	-40.1800141591305	-15.9010651064361
ESTRELA DE JORDÂNIA	MINAS GERAIS	-40.2782997899428	-15.8553236978486
RIBEIRA DO CAPIM-AÇU	MINAS GERAIS	-40.2884181331336	-15.8530452835863
JOSÉ GONÇALVES DE MINAS	MINAS GERAIS	-42.6071746086131	-16.9071819765672
SANTA RITA	MINAS GERAIS	-42.7294877633896	-16.9029476217834
IGICATU	MINAS GERAIS	-42.6388463020681	-16.823114506646
POVOADO DE CATUTIBA	MINAS GERAIS	-42.6813862097382	-16.906114067768
JOSÉ RAYDAN	MINAS GERAIS	-42.5005902687835	-18.2174949411939
FONSECA	MINAS GERAIS	-42.4589083739319	-18.2739991348656
JOSENÓPOLIS	MINAS GERAIS	-42.513137018713	-16.5445254003468
NOVA UNIÃO	MINAS GERAIS	-43.5799944146644	-19.6881033680241
NOVA APARECIDA	MINAS GERAIS	-43.5830808429911	-19.720600076785
CARMO DA UNIÃO	MINAS GERAIS	-43.5820807408775	-19.6435086457466
ALTAMIRA	MINAS GERAIS	-43.5615305427509	-19.5686820312032
JUATUBA	MINAS GERAIS	-44.3413314409208	-19.9557908623338
BOA VISTA DA SERRA	MINAS GERAIS	-44.3852278980398	-19.9284766611093
JUIZ DE FORA	MINAS GERAIS	-43.3488172724747	-21.7609243086743
ROSÁRIO DE MINAS	MINAS GERAIS	-43.6182610172667	-21.7086916351301
PENIDO VALADARES	MINAS GERAIS	-43.6030369377162	-21.7592070254489
SARANDIRA	MINAS GERAIS	-43.1918616407751	-21.8320881459597
CAETÉS	MINAS GERAIS	-43.2628247260083	-21.8091685083784
TORREÕES	MINAS GERAIS	-43.5399731659046	-21.8639773276692
HUMAITÁ	MINAS GERAIS	-43.4875005094248	-21.7697707881009
MONTE VERDE	MINAS GERAIS	-43.5189924512962	-21.9171992216331
TOLEDO	MINAS GERAIS	-43.5883882638797	-21.7937712904839
JURAMENTO	MINAS GERAIS	-43.5901936206433	-16.8512704550027
SANTANA DO MUNDO NOVO	MINAS GERAIS	-43.6610620824779	-16.806581697042
PAU D'ÓLEO	MINAS GERAIS	-43.5704383475739	-16.9630877466085
JURUAIA	MINAS GERAIS	-46.580596484704	-21.2493559380963
MATA DO SINO	MINAS GERAIS	-46.5230500139176	-21.1795104333793
JUVENÍLIA	MINAS GERAIS	-44.1595897099682	-14.2635945628851
MONTE REI	MINAS GERAIS	-44.2167125537838	-14.4868980536755
PORTO AGRÁRIO	MINAS GERAIS	-43.8193827540187	-14.3737926805855
LADAINHA	MINAS GERAIS	-41.740449939658	-17.6244796696874
CONCÓRDIA DO MUCURI	MINAS GERAIS	-41.876250756379	-17.6797102416195
LAGAMAR	MINAS GERAIS	-46.8125356350839	-18.1769616222933
SÃO BRÁS DE MINAS	MINAS GERAIS	-46.6946988603805	-18.0477957760128
RETIRO DA ROÇA	MINAS GERAIS	-46.6962388326644	-17.9541242533365
LAGOA DA PRATA	MINAS GERAIS	-45.5416920320703	-20.0237653293211
MARTINS GUIMARÃES	MINAS GERAIS	-45.3972695150359	-20.0817104784855
LAGOA DOS PATOS	MINAS GERAIS	-44.5783346323487	-16.9784492004609
LAGOA DOURADA	MINAS GERAIS	-44.0711164400161	-20.918598617034
ARAME	MINAS GERAIS	-43.9870533609721	-20.9533137701564
BANDERINHAS	MINAS GERAIS	-44.0273610946258	-20.9424477585442
LAGOA FORMOSA	MINAS GERAIS	-46.4065287919616	-18.7755725803991
LIMEIRA DE MINAS	MINAS GERAIS	-46.1425535767657	-18.7688638189585
MONJOLINHO DE MINAS	MINAS GERAIS	-46.2570359823489	-18.7780318330681
LAGOA GRANDE	MINAS GERAIS	-46.5179054003776	-17.8380469908804
LAGOA SANTA	MINAS GERAIS	-43.8952876969413	-19.6258505201125
LAGOINHA DE FORA	MINAS GERAIS	-43.8534589160422	-19.6794409910174
LAPINHA	MINAS GERAIS	-43.9510176805028	-19.5732996331716
CAMPINHO	MINAS GERAIS	-43.9168265061452	-19.5675084293928
LAJINHA	MINAS GERAIS	-41.645293037911	-20.1641701467971
PALMEIRA	MINAS GERAIS	-41.7308284230231	-20.1196051358043
PRATA DE LAJINHA	MINAS GERAIS	-41.513777303282	-20.0698119816745
LAMBARI	MINAS GERAIS	-45.3524788134755	-21.9743155557077
LAMIM	MINAS GERAIS	-43.4744670605853	-20.7920574262943
LARANJAL	MINAS GERAIS	-42.4806742915843	-21.3636296128679
CÓRREGO SÃO JOÃO	MINAS GERAIS	-42.4481817171454	-21.3222479297255
SÃO JOÃO DA SAPUCAIA	MINAS GERAIS	-42.4331561963497	-21.2798685892349
LASSANCE	MINAS GERAIS	-44.5793585587481	-17.8951151805206
BREJO	MINAS GERAIS	-44.6914533817991	-17.8179454478558
GAMA I	MINAS GERAIS	-44.8794446651681	-17.9755198728297
LAVRAS	MINAS GERAIS	-44.9999311091152	-21.2428702373008
COMUNIDADE DO FUNIL	MINAS GERAIS	-45.0156289105905	-21.138328458274
LEANDRO FERREIRA	MINAS GERAIS	-45.0262837852858	-19.7192234719511
LEME DO PRADO	MINAS GERAIS	-42.6956826242014	-17.0838668461657
GOUVEIA	MINAS GERAIS	-42.700602905597	-17.1152314917186
ACAUÃ	MINAS GERAIS	-42.7719455216452	-17.1339452029257
POSSES	MINAS GERAIS	-42.7905411621343	-17.043446888166
LEOPOLDINA	MINAS GERAIS	-42.6418441295043	-21.530729364529
ARRAIAL DOS MONTES	MINAS GERAIS	-42.5895556371117	-21.5666920093468
ABAÍBA	MINAS GERAIS	-42.4986976865477	-21.592271766133
PIACATUBA	MINAS GERAIS	-42.7878781303784	-21.4861661201841
PROVIDÊNCIA	MINAS GERAIS	-42.5965866268438	-21.6645205593653
SÃO MARTINHO	MINAS GERAIS	-42.579039101545	-21.6461478789668
RIBEIRO JUNQUEIRA	MINAS GERAIS	-42.5166782213576	-21.4531136828049
TEBAS	MINAS GERAIS	-42.7376731185739	-21.5790972936205
LIBERDADE	MINAS GERAIS	-44.3151409364083	-22.0243587047764
LIMA DUARTE	MINAS GERAIS	-43.796383224017	-21.8410955180842
MANEJO	MINAS GERAIS	-43.7315760289552	-21.8100049022506
ORVALHO	MINAS GERAIS	-43.6755815927042	-21.7900363031783
CONCEIÇÃO DA IBITIPOCA	MINAS GERAIS	-43.9252999662095	-21.7198955621852
SÃO DOMINGOS DA BOCAINA	MINAS GERAIS	-44.009777595118	-21.8267803698014
SÃO JOSÉ DOS LOPES	MINAS GERAIS	-43.888302789649	-21.7907297922083
LIMEIRA DO OESTE	MINAS GERAIS	-50.5752903741881	-19.5477771592959
LONTRA	MINAS GERAIS	-44.3061148191293	-15.9020583529967
MELANCIAS	MINAS GERAIS	-44.3628241897263	-15.8922403298275
UMBUZEIRO	MINAS GERAIS	-44.2669615182353	-15.8140097303179
LUISBURGO	MINAS GERAIS	-42.1064719035898	-20.4383761082781
LUISLÂNDIA	MINAS GERAIS	-44.5860484270339	-16.1153114861604
SÃO JUDAS TADEU DE MINAS	MINAS GERAIS	-44.6555376234576	-16.1991321602774
LUMINÁRIAS	MINAS GERAIS	-44.9061064796858	-21.5123199001778
LUZ	MINAS GERAIS	-45.6838812680545	-19.7962466218588
CAMPINHO	MINAS GERAIS	-45.5165258946132	-19.7686367356992
ESTEIOS	MINAS GERAIS	-45.7042228684643	-19.9282349690409
MACHACALIS	MINAS GERAIS	-40.7204221322494	-17.0773703528882
MACHADO	MINAS GERAIS	-45.9217640832215	-21.6783538964701
CAIANA	MINAS GERAIS	-45.9459461095164	-21.6010704926563
DOURADINHO	MINAS GERAIS	-45.7589256505125	-21.7516174328062
MADRE DE DEUS DE MINAS	MINAS GERAIS	-44.3408859114965	-21.477322068925
BRASILINHA	MINAS GERAIS	-44.4340464414359	-21.4179714720883
MALACACHETA	MINAS GERAIS	-42.0760767010133	-17.8416225399766
JAGUARITIRA	MINAS GERAIS	-42.2269231799041	-17.8245639595166
JUNCO DE MINAS	MINAS GERAIS	-42.1952313498339	-17.9430145445789
SANTO ANTÔNIO DO MUCURI	MINAS GERAIS	-41.9681923633527	-17.7899858305506
MAMONAS	MINAS GERAIS	-42.955964349258	-15.0516469177914
BARRINHA	MINAS GERAIS	-42.9781412095168	-15.1315976749312
MANGA	MINAS GERAIS	-43.9367615223531	-14.7559221144299
BREJO SÃO CAETANO	MINAS GERAIS	-44.0355993388966	-14.647690098828
NHANDUTIBA	MINAS GERAIS	-44.2002850580118	-14.6297184425236
CACHOEIRINHA I	MINAS GERAIS	-44.2599775394346	-14.6418956158795
MANHUAÇU	MINAS GERAIS	-42.0338482904372	-20.2586800832824
VILA FORMOSA	MINAS GERAIS	-42.0677336361237	-20.3027497759523
DOM CORRÊA	MINAS GERAIS	-42.1810684736851	-20.0481093189188
PONTE DO SILVA	MINAS GERAIS	-42.0825248725566	-20.3352408786287
PALMEIRAS DO MANHUAÇU	MINAS GERAIS	-42.089020858001	-20.1331187412496
REALEZA	MINAS GERAIS	-42.1482478710982	-20.2505432754595
SANTO AMARO	MINAS GERAIS	-42.1924645518359	-20.2647702301307
BOM JESUS	MINAS GERAIS	-42.1667327335329	-20.2895224200324
SÃO PEDRO DO AVAÍ	MINAS GERAIS	-42.1869841523278	-20.1942850085459
SÃO SEBASTIÃO DO SACRAMENTO	MINAS GERAIS	-42.1513737700174	-20.0982073588708
VILANOVA	MINAS GERAIS	-42.1680551317416	-20.2333881081033
MANHUMIRIM	MINAS GERAIS	-41.9626798073714	-20.3639991114518
MANTENA	MINAS GERAIS	-40.9785257407467	-18.7806998749734
NAZÁRIO	MINAS GERAIS	-41.0013184704087	-18.7184617812183
BARRA DO ARIRANHA	MINAS GERAIS	-41.0995680045218	-18.6652325649946
LIMEIRA DE MANTENA	MINAS GERAIS	-41.1463844776495	-18.575663206191
MARAVILHAS	MINAS GERAIS	-44.6760761301857	-19.5146797200647
CHÁCARA	MINAS GERAIS	-44.7151361991813	-19.5519631524804
SÃO GERALDO	MINAS GERAIS	-44.7405334578466	-19.5412064363198
MAR DE ESPANHA	MINAS GERAIS	-43.008406754404	-21.8668933765816
ENGENHO NOVO	MINAS GERAIS	-43.0036511847441	-21.815771336158
SAUDADE	MINAS GERAIS	-43.0619001766043	-21.9310144864356
MARIA DA FÉ	MINAS GERAIS	-45.371053690755	-22.3072187775991
POSSES	MINAS GERAIS	-45.3268722217359	-22.3179336751311
MATA DO ISIDORO	MINAS GERAIS	-45.2916401635743	-22.3415852455661
ILHA	MINAS GERAIS	-45.4083913155228	-22.3624805258873
PINTOS NEGREIROS	MINAS GERAIS	-45.2117805859037	-22.300346629403
MARIANA	MINAS GERAIS	-43.4161404121375	-20.3744932308933
BANDEIRANTES	MINAS GERAIS	-43.370824533308	-20.3580733311838
CACHOEIRA DO BRUMADO	MINAS GERAIS	-43.2775624133703	-20.3987064983148
CAMARGOS	MINAS GERAIS	-43.4039498012383	-20.2739429020784
CLÁUDIO MANUEL	MINAS GERAIS	-43.2040105358847	-20.2062387515139
ÁGUAS CLARAS	MINAS GERAIS	-43.2233815376852	-20.2532666365369
FURQUIM	MINAS GERAIS	-43.2102344663724	-20.3574712739193
MONSENHOR HORTA	MINAS GERAIS	-43.2946265151177	-20.3440955684544
PADRE VIEGAS	MINAS GERAIS	-43.3514967320084	-20.3936434115009
BARRO BRANCO	MINAS GERAIS	-43.3029272004147	-20.4387468122944
PASSAGEM DE MARIANA	MINAS GERAIS	-43.4499946948055	-20.3948837972121
SANTA RITA DURÃO	MINAS GERAIS	-43.4159623335417	-20.1902303702714
BENTO RODRIGUES	MINAS GERAIS	-43.418293184343	-20.2357253385822
MARILAC	MINAS GERAIS	-42.0816889525875	-18.5049724110901
SÃO SEBASTIÃO DA BARRA	MINAS GERAIS	-42.1068108995999	-18.4289144376982
MÁRIO CAMPOS	MINAS GERAIS	-44.1858252961843	-20.0536364124057
MARIPÁ DE MINAS	MINAS GERAIS	-42.9683499274736	-21.6922627509639
MARLIÉRIA	MINAS GERAIS	-42.737379035917	-19.7064561098251
CAVA GRANDE	MINAS GERAIS	-42.6202704457039	-19.6290803356677
MARMELÓPOLIS	MINAS GERAIS	-45.1600478024722	-22.4465170977661
MARTINHO CAMPOS	MINAS GERAIS	-45.2386503971405	-19.3297423483367
BURITI GRANDE	MINAS GERAIS	-45.319597705309	-19.4828243470665
ALBERTO ISAACSON	MINAS GERAIS	-45.0609375542362	-19.4993410018505
MONJOLINHOS	MINAS GERAIS	-45.1095798375459	-19.5105440064186
BOA VISTA	MINAS GERAIS	-45.0984489202041	-19.5109845488548
IBITIRA	MINAS GERAIS	-45.1543700219545	-19.4147618801504
ALDEIA INDÍGENA CAPÃO DO ZEZINHO	MINAS GERAIS	-45.0719643647259	-19.3411033345131
MARTINS SOARES	MINAS GERAIS	-41.8757909081753	-20.2582291959846
PINHEIRO DE MINAS	MINAS GERAIS	-41.8493276090749	-20.2332730537781
MATA VERDE	MINAS GERAIS	-40.7385334084693	-15.6876678048477
MATERLÂNDIA	MINAS GERAIS	-43.0573759058743	-18.4727736734063
MATEUS LEME	MINAS GERAIS	-44.4289912352272	-19.9908681368469
SÍTIO NOVO	MINAS GERAIS	-44.4881695731973	-19.9299640221265
AZURITA	MINAS GERAIS	-44.4711393919061	-20.0060004008161
SERRA AZUL	MINAS GERAIS	-44.4346785569404	-20.0912468280569
MATIAS BARBOSA	MINAS GERAIS	-43.3191619887632	-21.8694792710752
MATIAS CARDOSO	MINAS GERAIS	-43.9178264365665	-14.8502838776958
RIO VERDE DE MINAS	MINAS GERAIS	-43.5050344225495	-14.9250970221369
MATIPÓ	MINAS GERAIS	-42.3414864060946	-20.2871482524922
PADRE FIALHO	MINAS GERAIS	-42.3782563554046	-20.3811225639483
MATO VERDE	MINAS GERAIS	-42.8665147238001	-15.3973215529759
CRISTINO	MINAS GERAIS	-42.932289734153	-15.4150677683129
SÃO JOÃO DO BONITO	MINAS GERAIS	-42.8332828952398	-15.3276065575953
MATOZINHOS	MINAS GERAIS	-44.0839745678654	-19.5619102810389
MOCAMBEIRO	MINAS GERAIS	-44.0303608087857	-19.5473430462772
MATUTINA	MINAS GERAIS	-45.9835170334863	-19.2266120633451
ABAETÉ DE BAIXO	MINAS GERAIS	-46.0839880308719	-19.2041529917457
MEDEIROS	MINAS GERAIS	-46.2266888203747	-19.9933078776241
MEDINA	MINAS GERAIS	-41.47630906692	-16.2247956209704
GENERAL DUTRA	MINAS GERAIS	-41.6276060766887	-16.241006968171
TUPARECÊ	MINAS GERAIS	-41.6235264747864	-16.4243322678563
MENDES PIMENTEL	MINAS GERAIS	-41.4056151686685	-18.661777740612
MERCÊS	MINAS GERAIS	-43.3410701613993	-21.1920649246761
MESQUITA	MINAS GERAIS	-42.6056610568179	-19.2243458124531
BARRA GRANDE DE MESQUITA	MINAS GERAIS	-42.6596864319634	-19.2933616415996
MINAS NOVAS	MINAS GERAIS	-42.5967587107471	-17.2154581636337
BAIXA QUENTE	MINAS GERAIS	-42.3028294185688	-17.3144880831815
PALMITAL	MINAS GERAIS	-42.3544342780872	-17.3734752712651
CRUZINHA	MINAS GERAIS	-42.3537626641817	-17.2860437858299
EMBIRUÇU	MINAS GERAIS	-42.404380851869	-17.315257559295
CANSANÇÃO	MINAS GERAIS	-42.3926342656339	-17.2760610783887
LAGOA GRANDE DE MINAS NOVAS	MINAS GERAIS	-42.5285296616181	-17.4114665784865
FURQUILHA	MINAS GERAIS	-42.491033162488	-17.3296654809217
BEM POSTA	MINAS GERAIS	-42.5181871627205	-17.4816908144373
RIBEIRÃO DA FOLHA	MINAS GERAIS	-42.2569311036612	-17.4347684945569
MINDURI	MINAS GERAIS	-44.6092928194542	-21.6775434808097
MIRABELA	MINAS GERAIS	-44.1606437772011	-16.2584529385286
MUQUÉM	MINAS GERAIS	-44.1882689808604	-16.1559712473028
SÃO BENTO	MINAS GERAIS	-44.2275053250944	-16.1302183621311
MIRADOURO	MINAS GERAIS	-42.3461498563434	-20.8944190662135
SANTA BÁRBARA	MINAS GERAIS	-42.3617840746287	-20.8136750816949
VARGINHA	MINAS GERAIS	-42.3955896039221	-20.902677540422
SANTA CRUZ DE MONTE ALVERNE	MINAS GERAIS	-42.4372347194598	-20.7816816798977
MIRAÍ	MINAS GERAIS	-42.6160395902808	-21.1939817415147
SÃO JOSÉ DO ALEGRE (CAREÇO)	MINAS GERAIS	-42.6861340096163	-21.1581798969901
DORES DA VITÓRIA	MINAS GERAIS	-42.5970410383671	-21.1038256670372
SANTO ANTÔNIO DO RIO PRETO	MINAS GERAIS	-42.5955901777776	-21.0635467556809
MIRAVÂNIA	MINAS GERAIS	-44.4120754278479	-14.7478394007116
VIRGÍNIO	MINAS GERAIS	-44.3688974154147	-14.8357922980783
MOEDA	MINAS GERAIS	-44.047568670537	-20.3302688429873
PORTO ALEGRE	MINAS GERAIS	-44.0306069389389	-20.3655919516115
COCO	MINAS GERAIS	-44.0170793780418	-20.3038296611627
MOEMA	MINAS GERAIS	-45.425310133709	-19.8386998978716
CHAPADA	MINAS GERAIS	-45.3331685367656	-19.9108978336997
MONJOLOS	MINAS GERAIS	-44.1193167724144	-18.3236856182628
RODEADOR	MINAS GERAIS	-44.0533679537759	-18.2907785780464
MONSENHOR PAULO	MINAS GERAIS	-45.5450741387173	-21.7617721380659
MONTALVÂNIA	MINAS GERAIS	-44.3636205825571	-14.4203647785697
PITARANA	MINAS GERAIS	-44.4584363316424	-14.3169905711957
SÃO SEBASTIÃO DOS POÇÕES	MINAS GERAIS	-44.3947209742329	-14.5190793481696
CAPITANIA	MINAS GERAIS	-44.4826249274216	-14.4283976985262
NOVO HORIZONTE	MINAS GERAIS	-44.6344402461926	-14.5233657569836
MONTE ALEGRE DE MINAS	MINAS GERAIS	-48.8771169089609	-18.8691667166174
TREVO	MINAS GERAIS	-49.0569939132257	-18.8793754580134
GARCIAS	MINAS GERAIS	-49.0372929529137	-18.5779675476095
MONTE AZUL	MINAS GERAIS	-42.8731654940395	-15.1553385887242
PAJEÚ	MINAS GERAIS	-42.8948816247741	-15.2816187619769
REBENTÃO	MINAS GERAIS	-42.9083836875219	-15.2509019767728
PEDREIRAS	MINAS GERAIS	-42.9342396542943	-15.3168120806124
CANA-BRAVA	MINAS GERAIS	-42.9647883128644	-15.2500943355882
RIACHINHO	MINAS GERAIS	-43.0196232254044	-15.2996538071414
PACUÍ	MINAS GERAIS	-43.2568261948691	-15.2102306687717
POÇÕES	MINAS GERAIS	-43.2004615147696	-15.2243639309448
MONTE BELO	MINAS GERAIS	-46.3682455768311	-21.3271458474544
FAZENDA TAQUARINHA	MINAS GERAIS	-46.239527102762	-21.3649821768714
USINA MONTE ALEGRE	MINAS GERAIS	-46.2507917234266	-21.3881957930132
JURÉIA	MINAS GERAIS	-46.3630574752492	-21.2819155903842
SANTA CRUZ DA APARECIDA	MINAS GERAIS	-46.2802740997681	-21.2454941843309
MONTE CARMELO	MINAS GERAIS	-47.4959724312194	-18.7290384400921
GONÇALVES	MINAS GERAIS	-47.339795782041	-18.8057014715936
CELSO BUENO	MINAS GERAIS	-47.3938265975479	-18.9148847623192
MONTE FORMOSO	MINAS GERAIS	-41.2545787417996	-16.8664938299771
MONTE SANTO DE MINAS	MINAS GERAIS	-46.9771185470619	-21.1904748350993
MILAGRE	MINAS GERAIS	-47.0125737788095	-21.3016163746061
MONTES CLAROS	MINAS GERAIS	-43.8654224343832	-16.7227066399838
SÃO GERALDO	MINAS GERAIS	-43.8846202712422	-16.7936882887824
CANTO DO ENGENHO	MINAS GERAIS	-44.0716700998064	-16.9059164410242
APARECIDA DO MUNDO NOVO	MINAS GERAIS	-43.9268147298386	-16.1157903768568
ERMIDINHA	MINAS GERAIS	-44.0900710286339	-16.4311310412254
PEDRA PRETA	MINAS GERAIS	-44.1491566796076	-16.4009657898753
MIRALTA	MINAS GERAIS	-43.9036204913205	-16.5310843096502
NOVA ESPERANÇA	MINAS GERAIS	-43.9365332683937	-16.5790929806595
PANORÂMICA	MINAS GERAIS	-43.9960384790795	-16.3729725865883
SANTA ROSA DE LIMA	MINAS GERAIS	-43.9634532110744	-16.3459846994451
SÃO JOÃO DA VEREDA	MINAS GERAIS	-44.1145431298104	-16.7026889457228
BURITI DO CAMPO SANTO	MINAS GERAIS	-44.004388410493	-16.6709824741048
SÃO PEDRO DA GARÇA	MINAS GERAIS	-43.8643516915126	-16.1722798701115
VILA NOVA DE MINAS	MINAS GERAIS	-43.8675254944008	-16.4582168502751
MONTE SIÃO	MINAS GERAIS	-46.5737026933609	-22.4335488211534
RECANTO DE SÃO MARCOS	MINAS GERAIS	-46.4920692206932	-22.4039939488075
MONTEZUMA	MINAS GERAIS	-42.50747369917	-15.1711441584771
POVOADO DE AREIÃO	MINAS GERAIS	-42.5855467299302	-15.147593267912
MORADA NOVA DE MINAS	MINAS GERAIS	-45.3555023480963	-18.6074447216394
FREI ORLANDO	MINAS GERAIS	-45.2276342935031	-18.8372675676327
VAL DE FLORES	MINAS GERAIS	-45.3159331958274	-18.8563152563572
CACIMBAS	MINAS GERAIS	-45.2597787278211	-18.854002991027
MORRO DA GARÇA	MINAS GERAIS	-44.6035310348425	-18.5472184629381
MORRO DO PILAR	MINAS GERAIS	-43.3748041822981	-19.2183422251452
MUNHOZ	MINAS GERAIS	-46.3603709348441	-22.6127826889517
MURIAÉ	MINAS GERAIS	-42.3610748978923	-21.1320467915102
BELISÁRIO	MINAS GERAIS	-42.455297935607	-20.9274535948232
SÃO DOMINGOS	MINAS GERAIS	-42.4755307094108	-20.9602188740845
BOA FAMÍLIA	MINAS GERAIS	-42.5079376707611	-21.2075308065888
SÃO FERNANDO	MINAS GERAIS	-42.451796696132	-21.2098577087356
MACUCO	MINAS GERAIS	-42.4918541032951	-21.1430140350992
